Directory,File,File_2,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,Site,Habitat1,Habitat2,Habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet,Remarques,Fichier,Loca_disque,Machine
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160709_220443_827.wav,B-BARBA_20160709_220443_827.wav,ChiroSp,Nyclei,Smits Q.,Nicolas J.P.,Main,ENVsp,5,Nyclei,5,2016,7,9,22,4,9/07/2016,22:04,9/07/2016,B-BARBA,Antrogne (Archifontaine),Forêt feuillue,Autre,Autre,2,23,0,6,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160709_220516_594.wav,B-BARBA_20160709_220516_594.wav,ChiroSp,ENVsp,A. Flipo,Nicolas J.P.,Main,ENVsp,4,Nycnoc,4,2016,7,9,22,5,9/07/2016,22:05,9/07/2016,B-BARBA,Antrogne (Archifontaine),Forêt feuillue,Autre,Autre,3,20,0,7,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160709_221122_870.wav,B-BARBA_20160709_221122_870.wav,ChiroSp,Nyclei,A. Flipo,Nicolas J.P.,Main,ENVsp,4,Nyclei,4,2016,7,9,22,11,9/07/2016,22:11,9/07/2016,B-BARBA,Antrogne (Archifontaine),Forêt feuillue,Autre,Autre,2,22,0,7,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160801_224434_000.wav,B-BARBA_20160801_224434_000.wav,Barbar,Barbar,Smits Q.,Nicolas J.P.,Secondary,Barbar,10,Barbar,8,2016,8,1,22,44,1/08/2016,22:44,1/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,3,34,0,7,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160517_225856_331.wav,B-BARBA_20160517_225856_331.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,9,Barbar,9,2016,5,17,22,58,17/05/2016,22:58,17/05/2016,B-BARBA,Villers-dt-Orval - Bois le Bâtis,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,14,33,107,6,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-A/wav/partie2/,A-BARBA_20160520_230354_440.wav,A-BARBA_20160520_230354_440.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,10,Barbar,5,2016,5,20,23,3,20/05/2016,23:03,20/05/2016,A-BARBA,"Florenville, le quetant",Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,4,33,0,6,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-A
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160510_231630_654.wav,B-BARBA_20160510_231630_654.wav,Barbar,Barbar,P. Nyssen,T. Debaere,Principal,Barbar,10,Barbar,10,2016,5,10,23,16,10/05/2016,23:16,10/05/2016,B-BARBA,Bertrix - « lorie » vallée des Muno ,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,11,32,118,7,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160517_231719_227.wav,B-BARBA_20160517_231719_227.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,10,Barbar,10,2016,5,17,23,17,17/05/2016,23:17,17/05/2016,B-BARBA,Villers-dt-Orval - Bois le Bâtis,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,7,33,51,8,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160710_222503_633.wav,B-BARBA_20160710_222503_633.wav,ChiroSp,ChiroSp,Smits Q.,Nicolas J.P.,Secondary,ENVsp,4,Nyclei,4,2016,7,10,22,25,10/07/2016,22:25,10/07/2016,B-BARBA,Boult (Cul de Chien),Forêt feuillue,Autre,Autre,2,26,225,6,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160711_002807_859.wav,B-BARBA_20160711_002807_859.wav,Pip50,Pip50,A. Flipo,Nicolas J.P.,Main,Pip50,10,Pippyg,4,2016,7,11,0,28,11/07/2016,0:28,10/07/2016,B-BARBA,Boult (Cul de Chien),Forêt feuillue,Autre,Autre,1,51,0,5,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160711_013609_236.wav,B-BARBA_20160711_013609_236.wav,ChiroSp,Myosp,Smits Q.,Nicolas J.P.,Main,Myosp,3,Myomyo,3,2016,7,11,1,36,11/07/2016,1:36,10/07/2016,B-BARBA,Boult (Cul de Chien),Forêt feuillue,Autre,Autre,11,34,134,5,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160711_024750_464.wav,B-BARBA_20160711_024750_464.wav,Pip50,Pip50,A. Flipo,Nicolas J.P.,Main,Pip50,6,Pippyg,0,2016,7,11,2,47,11/07/2016,2:47,10/07/2016,B-BARBA,Boult (Cul de Chien),Forêt feuillue,Autre,Autre,16,51,0,7,10,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160712_025121_647.wav,B-BARBA_20160712_025121_647.wav,ChiroSp,ChiroSp,Smits Q.,Nicolas J.P.,Main,Myosp,2,Myomyo,2,2016,7,12,2,51,12/07/2016,2:51,11/07/2016,B-BARBA,Boult (Manhelles),Forêt feuillue,Autre,Autre,3,27,159,5,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160712_225405_056.wav,B-BARBA_20160712_225405_056.wav,ChiroSp,Eptser,Smits Q.,Nicolas J.P.,Main,ENVsp,2,Eptser,2,2016,7,12,22,54,12/07/2016,22:54,12/07/2016,B-BARBA,Suchamps (Vï-rivire),Plan d'eau - étang (>50m²),Autre,Autre,29,29,121,6,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160712_231230_591.wav,B-BARBA_20160712_231230_591.wav,ChiroSp,Myomyo,Smits Q.,Nicolas J.P.,Main,Myosp,4,Myomyo,4,2016,7,12,23,12,12/07/2016,23:12,12/07/2016,B-BARBA,Suchamps (Vï-rivire),Plan d'eau - étang (>50m²),Autre,Autre,10,30,138,6,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160519_232804_502.wav,B-BARBA_20160519_232804_502.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,6,Barbar,5,2016,5,19,23,28,19/05/2016,23:28,19/05/2016,B-BARBA,La soye - La Jacquette,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,2,33,54,4,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160713_015914_391.wav,B-BARBA_20160713_015914_391.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Rhisp,0,Rhihip,0,2016,7,13,1,59,13/07/2016,1:59,12/07/2016,B-BARBA,Suchamps (Vï-rivire),Plan d'eau - étang (>50m²),Autre,Autre,2,43,0,5,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160713_023715_656.wav,B-BARBA_20160713_023715_656.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Pip50,2,Pippyg,2,2016,7,13,2,37,13/07/2016,2:37,12/07/2016,B-BARBA,Suchamps (Vï-rivire),Plan d'eau - étang (>50m²),Autre,Autre,1,50,0,6,1,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160713_221829_979.wav,B-BARBA_20160713_221829_979.wav,Rhifer,Rhifer,A. Flipo,Nicolas J.P.,Main,Rhisp,10,Rhifer,10,2016,7,13,22,18,13/07/2016,22:18,13/07/2016,B-BARBA,Champ de la scierie ,Forêt résineuse,Autre,Autre,3,78,0,6,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160713_222746_374.wav,B-BARBA_20160713_222746_374.wav,Rhifer,Rhifer,A. Flipo,Nicolas J.P.,Secondary,Rhisp,10,Rhifer,9,2016,7,13,22,27,13/07/2016,22:27,13/07/2016,B-BARBA,Champ de la scierie ,Forêt résineuse,Autre,Autre,3,82,0,6,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160713_222751_621.wav,B-BARBA_20160713_222751_621.wav,Rhifer,Rhifer,A. Flipo,Nicolas J.P.,Secondary,Rhisp,10,Rhifer,10,2016,7,13,22,27,13/07/2016,22:27,13/07/2016,B-BARBA,Champ de la scierie ,Forêt résineuse,Autre,Autre,25,80,0,10,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160715_002041_057.wav,B-BARBA_20160715_002041_057.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Pip35,1,Pipnat,1,2016,7,15,0,20,15/07/2016,0:20,14/07/2016,B-BARBA,Boulois,Forêt mixte,Bande boisée et alignement d'arbres,Autre,21,42,173,7,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160715_003343_311.wav,B-BARBA_20160715_003343_311.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Pip35,2,Pipnat,2,2016,7,15,0,33,15/07/2016,0:33,14/07/2016,B-BARBA,Boulois,Forêt mixte,Bande boisée et alignement d'arbres,Autre,9,41,176,8,3,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160715_005653_472.wav,B-BARBA_20160715_005653_472.wav,ENVsp,Nyclei,Smits Q.,Nicolas J.P.,Main,ENVsp,10,Nyclei,4,2016,7,15,0,56,15/07/2016,0:56,14/07/2016,B-BARBA,Boulois,Forêt mixte,Bande boisée et alignement d'arbres,Autre,6,25,260,10,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160717_012352_483.wav,B-BARBA_20160717_012352_483.wav,ChiroSp,Nyclei,A. Flipo,Demaret J.,Main,ENVsp,3,Nyclei,3,2016,7,17,1,23,17/07/2016,1:23,16/07/2016,B-BARBA,Bois des Bourgeois ,Forêt feuillue,Sentier (non induré - circulation piétonne),,1,26,0,7,1,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160717_043802_895.wav,B-BARBA_20160717_043802_895.wav,Eptnil,ChiroSp,Smits Q.,Demaret J.,Main,ENVsp,6,Eptnil,6,2016,7,17,4,38,17/07/2016,4:38,16/07/2016,B-BARBA,Bois des Bourgeois ,Forêt feuillue,Sentier (non induré - circulation piétonne),,9,29,119,5,1,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160719_022444_000.wav,B-BARBA_20160719_022444_000.wav,ChiroSp,ChiroSp,Smits Q.,Demaret J.,Main,Barbar,2,Barbar,2,2016,7,19,2,24,19/07/2016,2:24,18/07/2016,B-BARBA,voie remifontaine,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,,2,41,0,4,3,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160720_020124_000.wav,B-BARBA_20160720_020124_000.wav,Nyclei,Nyclei,A. Flipo,Demaret J.,Main,ENVsp,9,Nyclei,9,2016,7,20,2,1,20/07/2016,2:01,19/07/2016,B-BARBA,voie remifontaine,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,,3,25,3,7,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160720_020344_000.wav,B-BARBA_20160720_020344_000.wav,Nyclei,Nyclei,Smits Q.,Demaret J.,Main,ENVsp,6,Nyclei,6,2016,7,20,2,3,20/07/2016,2:03,19/07/2016,B-BARBA,voie remifontaine,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,,3,24,1,6,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160721_014541_709.wav,B-BARBA_20160721_014541_709.wav,Nyclei,Nyclei,Smits Q.,Demaret J.,Main,ENVsp,8,Nyclei,8,2016,7,21,1,45,21/07/2016,1:45,20/07/2016,B-BARBA,Les croisettes,Lisière vraie (milieu ouvert/milieux forestier),Haie,Autre,4,23,0,8,3,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160721_035706_917.wav,B-BARBA_20160721_035706_917.wav,ChiroSp,ChiroSp,A. Flipo,Demaret J.,Main,Rhisp,2,Rhihip,2,2016,7,21,3,57,21/07/2016,3:57,20/07/2016,B-BARBA,Les croisettes,Lisière vraie (milieu ouvert/milieux forestier),Haie,Autre,4,45,82,5,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160722_011318_287.wav,B-BARBA_20160722_011318_287.wav,ChiroSp,ChiroSp,A. Flipo,Demaret J.,Main,ENVsp,0,Nycnoc,0,2016,7,22,1,13,22/07/2016,1:13,21/07/2016,B-BARBA,Les croisettes,Lisière vraie (milieu ouvert/milieux forestier),Haie,Autre,3,20,0,7,7,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160722_012042_227.wav,B-BARBA_20160722_012042_227.wav,ChiroSp,ChiroSp,A. Flipo,Demaret J.,Main,ENVsp,0,Nycnoc,0,2016,7,22,1,20,22/07/2016,1:20,21/07/2016,B-BARBA,Les croisettes,Lisière vraie (milieu ouvert/milieux forestier),Haie,Autre,1,20,0,8,3,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160722_023117_552.wav,B-BARBA_20160722_023117_552.wav,ENVsp,Eptser,Smits Q.,Demaret J.,Main,ENVsp,7,Eptser,2,2016,7,22,2,31,22/07/2016,2:31,21/07/2016,B-BARBA,Les croisettes,Lisière vraie (milieu ouvert/milieux forestier),Haie,Autre,22,25,269,7,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160722_025151_773.wav,B-BARBA_20160722_025151_773.wav,ChiroSp,ChiroSp,A. Flipo,Demaret J.,Main,ENVsp,0,Nycnoc,0,2016,7,22,2,51,22/07/2016,2:51,21/07/2016,B-BARBA,Les croisettes,Lisière vraie (milieu ouvert/milieux forestier),Haie,Autre,6,20,0,8,10,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160729_020619_300.wav,B-BARBA_20160729_020619_300.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Rhisp,1,Rhihip,1,2016,7,29,2,6,29/07/2016,2:06,28/07/2016,B-BARBA,Petit roux,Forêt feuillue,Autre,Autre,1,46,0,4,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160729_234502_247.wav,B-BARBA_20160729_234502_247.wav,ChiroSp,ChiroSp,Smits Q.,Nicolas J.P.,Main,Barbar,2,Barbar,2,2016,7,29,23,45,29/07/2016,23:45,29/07/2016,B-BARBA,Petit roux,Forêt feuillue,Autre,Autre,1,41,0,4,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160730_034604_000.wav,B-BARBA_20160730_034604_000.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Pip35,0,Pipnat,0,2016,7,30,3,46,30/07/2016,3:46,29/07/2016,B-BARBA,Petit roux,Forêt feuillue,Autre,Autre,3,17,0,8,10,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160730_045902_001.wav,B-BARBA_20160730_045902_001.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Rhisp,0,Rhihip,0,2016,7,30,4,59,30/07/2016,4:59,29/07/2016,B-BARBA,Petit roux,Forêt feuillue,Autre,Autre,1,110,0,0,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160801_215614_000.wav,B-BARBA_20160801_215614_000.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,ENVsp,3,Eptnil,1,2016,8,1,21,56,1/08/2016,21:56,1/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,50,32,0,7,3,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160801_222909_000.wav,B-BARBA_20160801_222909_000.wav,ChiroSp,Eptser,A. Flipo,Nicolas J.P.,Main,ENVsp,2,Eptser,1,2016,8,1,22,29,1/08/2016,22:29,1/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,26,29,143,8,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160801_222914_000.wav,B-BARBA_20160801_222914_000.wav,ChiroSp,Eptser,Smits Q.,Nicolas J.P.,Main,ENVsp,5,Eptser,3,2016,8,1,22,29,1/08/2016,22:29,1/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,18,28,261,6,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160803_233343_832.wav,A-BARBA_20160803_233343_832.wav,Barbar,Barbar,Smits Q.,Nicolas J.P.,Main,Barbar,10,Barbar,7,2016,8,3,23,33,3/08/2016,23:33,3/08/2016,A-BARBA,Goutelle Husson,Forêt feuillue,Autre,Autre,3,34,0,6,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160522_233515_071.wav,B-BARBA_20160522_233515_071.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,6,Barbar,4,2016,5,22,23,35,22/05/2016,23:35,22/05/2016,B-BARBA,La soye - étangs,Forêt mixte,"Route (induré, circulation véhicule rapide)",,2,34,119,5,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160517_234225_639.wav,B-BARBA_20160517_234225_639.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,9,Barbar,9,2016,5,17,23,42,17/05/2016,23:42,17/05/2016,B-BARBA,Villers-dt-Orval - Bois le Bâtis,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,14,33,65,6,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160801_230242_179.wav,B-BARBA_20160801_230242_179.wav,ChiroSp,Myomyo,Smits Q.,Nicolas J.P.,Main,Myosp,4,Myomyo,4,2016,8,1,23,2,1/08/2016,23:02,1/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,16,30,175,5,0,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160802_011152_140.wav,B-BARBA_20160802_011152_140.wav,Rhifer,Rhifer,A. Flipo,Nicolas J.P.,Main,Rhisp,10,Rhifer,10,2016,8,2,1,11,2/08/2016,1:11,1/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,22,79,49,10,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160517_234958_077.wav,B-BARBA_20160517_234958_077.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,7,Barbar,5,2016,5,17,23,49,17/05/2016,23:49,17/05/2016,B-BARBA,Villers-dt-Orval - Bois le Bâtis,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,23,33,109,6,2,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160802_221954_000.wav,B-BARBA_20160802_221954_000.wav,Pipnat,Pipnat,A. Flipo,Nicolas J.P.,Main,Pip35,6,Pipnat,6,2016,8,2,22,19,2/08/2016,22:19,2/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,41,43,0,8,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160802_221959_000.wav,B-BARBA_20160802_221959_000.wav,Pipnat,Pipnat,A. Flipo,Nicolas J.P.,Main,Pip35,6,Pipnat,6,2016,8,2,22,19,2/08/2016,22:19,2/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,31,42,0,7,2,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Fichiers sons chiros/Barba/SM2_B/,B-BARBA_20160802_225152_166.wav,B-BARBA_20160802_225152_166.wav,ENVsp,Eptser,A. Flipo,Nicolas J.P.,Main,ENVsp,10,Eptser,1,2016,8,2,22,51,2/08/2016,22:51,2/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,25,26,119,8,5,0,Barbalux,,,G:/Fichiers ,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160519_235224_039.wav,B-BARBA_20160519_235224_039.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,7,Barbar,7,2016,5,19,23,52,19/05/2016,23:52,19/05/2016,B-BARBA,La soye - La Jacquette,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,24,34,0,6,5,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160517_235859_195.wav,B-BARBA_20160517_235859_195.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,10,Barbar,4,2016,5,17,23,58,17/05/2016,23:58,17/05/2016,B-BARBA,Villers-dt-Orval - Bois le Bâtis,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,7,34,101,7,1,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160804_000832_169.wav,B-BARBA_20160804_000832_169.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Rhisp,1,Rhihip,1,2016,8,4,0,8,4/08/2016,0:08,3/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,1,45,0,3,0,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160804_001302_798.wav,B-BARBA_20160804_001302_798.wav,ChiroSp,Pipnat,A. Flipo,Nicolas J.P.,Main,Pip35,1,Pipnat,0,2016,8,4,0,13,4/08/2016,0:13,3/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,7,43,0,7,4,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160804_014334_000.wav,B-BARBA_20160804_014334_000.wav,Rhifer,Rhifer,A. Flipo,Nicolas J.P.,Main,Rhisp,10,Rhifer,10,2016,8,4,1,43,4/08/2016,1:43,3/08/2016,B-BARBA,Truc désert,"Pelouse, Lande",Milieux rocheux,Arbre isolé,12,80,45,9,2,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba_Lux/SM2-B/wav/,B-BARBA_20160517_235913_761.wav,B-BARBA_20160517_235913_761.wav,Barbar,Barbar,P. Nyssen,T. Dandoit,Principal,Barbar,7,Barbar,6,2016,5,17,23,59,17/05/2016,23:59,17/05/2016,B-BARBA,Villers-dt-Orval - Bois le Bâtis,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",,4,34,0,5,0,0,Barbalux,,Pierrette,G:/Barba_Lux,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160805_212911_246.wav,B-BARBA_20160805_212911_246.wav,ChiroSp,ChiroSp,A. Flipo,François F.,Main,Rhisp,2,Rhihip,2,2016,8,5,21,29,5/08/2016,21:29,5/08/2016,B-BARBA,Bois de la Fosse,Plan d'eau - mare (< 50m²),Autre,Autre,1,47,0,5,0,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160805_215956_803.wav,B-BARBA_20160805_215956_803.wav,ChiroSp,ChiroSp,A. Flipo,François F.,Main,Rhisp,0,Rhihip,0,2016,8,5,21,59,5/08/2016,21:59,5/08/2016,B-BARBA,Bois de la Fosse,Plan d'eau - mare (< 50m²),Autre,Autre,1,44,0,5,0,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160805_222030_389.wav,B-BARBA_20160805_222030_389.wav,ChiroSp,ChiroSp,A. Flipo,François F.,Main,Rhisp,0,Rhihip,0,2016,8,5,22,20,5/08/2016,22:20,5/08/2016,B-BARBA,Bois de la Fosse,Plan d'eau - mare (< 50m²),Autre,Autre,2,44,0,3,0,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160805_222131_492.wav,B-BARBA_20160805_222131_492.wav,ChiroSp,ChiroSp,A. Flipo,François F.,Main,Rhisp,5,Rhihip,5,2016,8,5,22,21,5/08/2016,22:21,5/08/2016,B-BARBA,Bois de la Fosse,Plan d'eau - mare (< 50m²),Autre,Autre,1,44,0,5,0,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160805_222800_478.wav,B-BARBA_20160805_222800_478.wav,ChiroSp,ChiroSp,A. Flipo,François F.,Main,Rhisp,1,Rhihip,1,2016,8,5,22,28,5/08/2016,22:28,5/08/2016,B-BARBA,Bois de la Fosse,Plan d'eau - mare (< 50m²),Autre,Autre,2,44,0,2,0,0,Barbalux,,,G:/Barba wav,SM2-B
G:/Barba wav SM2_B fin/Part_1/,B-BARBA_20160805_223402_394.wav,B-BARBA_20160805_223402_394.wav,ChiroSp,ChiroSp,A. Flipo,François F.,Main,Rhisp,2,Rhihip,2,2016,8,5,22,34,5/08/2016,22:34,5/08/2016,B-BARBA,Bois de la Fosse,Plan d'eau - mare (< 50m²),Autre,Autre,1,46,0,5,0,0,Barbalux,,,G:/Barba wav,SM2-B
