Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Site,Habitat1,Habitat2,habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Remarques,Projet,Machine,Micro
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170615_225409_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Principal,Myosp,5,Myobec,2,2017,6,15,22,54,15/06/2017,22:54,15/06/2017,H-BARBA,Grendel aval,,,,4,40,97,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170505_002233_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,10,Myonat,7,2017,5,5,0,22,5/05/2017,0:22,4/05/2017,G-BARBA,N83 Layon forestier,,,,32,44,85,3,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170510_225913_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Principal,Myosp,7,Myomyo,7,2017,5,10,22,59,10/05/2017,22:59,10/05/2017,G-BARBA,Layon chasse,,,,9,30,148,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170511_020331_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,7,Pipnat,7,2017,5,11,2,3,11/05/2017,2:03,10/05/2017,G-BARBA,Layon chasse,,,,23,42,161,10,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170511_031645_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Secondaire,Myosp,8,Myonat,8,2017,5,11,3,16,11/05/2017,3:16,10/05/2017,G-BARBA,Layon chasse,,,,3,25,41,0,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170514_022509_000.wav,ChiroSp,Myomyo,Q. Smits,P. Verté,Principal,Myosp,3,Myomyo,3,2017,5,14,2,25,14/05/2017,2:25,13/05/2017,G-BARBA,Gagnage,,,,14,32,140,6,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170515_220518_000.wav,Rhifer,Rhifer,Q. Smits,P. Verté,Principal,Rhisp,10,Rhifer,10,2017,5,15,22,5,15/05/2017,22:05,15/05/2017,G-BARBA,Gagnage,,,,24,80,0,9,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170516_015007_000.wav,Rhisp,Rhifer,Q. Smits,P. Verté,Principal,Rhisp,10,Rhifer,5,2017,5,16,1,50,16/05/2017,1:50,15/05/2017,G-BARBA,Gagnage,,,,18,81,0,8,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170516_015915_000.wav,Rhisp,Rhifer,Q. Smits,P. Verté,Principal,Rhisp,10,Rhifer,3,2017,5,16,1,59,16/05/2017,1:59,15/05/2017,G-BARBA,Gagnage,,,,9,81,0,9,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170516_234216_000.wav,Myobec,Myobec,Q. Smits,P. Verté,Principal,Myosp,7,Myobec,7,2017,5,16,23,42,16/05/2017,23:42,16/05/2017,G-BARBA,Pré Lamquin,,,,13,35,201,7,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170516_234533_000.wav,Pleaus,Pleaus,Q. Smits,P. Verté,Principal,Plesp,10,Pleaus,6,2017,5,16,23,45,16/05/2017,23:45,16/05/2017,G-BARBA,Pré Lamquin,,,,27,26,129,7,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170517_025812_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Principal,Myosp,9,Myomyo,9,2017,5,17,2,58,17/05/2017,2:58,16/05/2017,G-BARBA,Pré Lamquin,,,,30,30,159,10,3,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170517_215533_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,10,Eptser,3,2017,5,17,21,55,17/05/2017,21:55,17/05/2017,G-BARBA,Pré Lamquin,,,,8,26,276,6,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170517_230257_000.wav,Myobec,Myobec,Q. Smits,P. Verté,Principal,Myosp,8,Myobec,7,2017,5,17,23,2,17/05/2017,23:02,17/05/2017,G-BARBA,Pré Lamquin,,,,30,37,0,8,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170517_230302_000.wav,Myobec,Myobec,Q. Smits,P. Verté,Principal,Myosp,7,Myobec,6,2017,5,17,23,3,17/05/2017,23:03,17/05/2017,G-BARBA,Pré Lamquin,,,,16,35,0,8,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170518_045113_000.wav,Barbar,Barbar,Q. Smits,P. Verté,Principal,Barbar,10,Barbar,9,2017,5,18,4,51,18/05/2017,4:51,17/05/2017,G-BARBA,Pré Lamquin,,,,32,34,0,10,7,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170518_220506_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,8,Nyclei,0,2017,5,18,22,5,18/05/2017,22:05,18/05/2017,G-BARBA,Pré Lamquin,,,,16,27,177,6,2,0,A vérifier - nuit du 19/5 ou 18/5,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170518_230729_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,8,Eptser,3,2017,5,18,23,7,18/05/2017,23:07,18/05/2017,G-BARBA,Pré Lamquin,,,,16,24,220,8,3,0,A vérifier - nuit du 19/5 ou 18/5,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170520_223005_000.wav,Myosp,Myomys,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,4,2017,5,20,22,30,20/05/2017,22:30,20/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,38,49,81,4,0,0,Myomys/br,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170521_223203_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Principal,Myosp,6,Myomyo,6,2017,5,21,22,32,21/05/2017,22:32,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,9,32,92,7,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170521_223251_000.wav,Myosp,Myobec,Q. Smits,P. Verté,Principal,Myosp,10,Myobec,3,2017,5,21,22,32,21/05/2017,22:32,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,62,41,0,5,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170521_231657_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,10,Myobec,4,2017,5,21,23,16,21/05/2017,23:16,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,10,38,93,7,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170522_225514_000.wav,ChiroSp,Pip35,Q. Smits,P. Verté,Principal,Rhisp,2,Rhifer,2,2017,5,22,22,55,22/05/2017,22:55,22/05/2017,G-BARBA,Layon,,,,1,41,0,8,4,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170522_230126_000.wav,ENVsp,Nyclei,Q. Smits,P. Verté,Principal,ENVsp,7,Nyclei,2,2017,5,22,23,1,22/05/2017,23:01,22/05/2017,G-BARBA,Layon,,,,4,24,827,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170522_231758_000.wav,ChiroSp,Myomyo,Q. Smits,P. Verté,Principal,Myosp,4,Myomyo,4,2017,5,22,23,17,22/05/2017,23:17,22/05/2017,G-BARBA,Layon,,,,15,32,125,6,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170522_231834_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,10,Eptser,3,2017,5,22,23,18,22/05/2017,23:18,22/05/2017,G-BARBA,Layon,,,,20,26,214,8,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170522_235235_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,1,Rhifer,1,2017,5,22,23,52,22/05/2017,23:52,22/05/2017,G-BARBA,Layon,,,,4,41,0,6,7,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170523_002047_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Secondaire,Myosp,6,Myomyo,6,2017,5,23,0,20,23/05/2017,0:20,22/05/2017,G-BARBA,Layon,,,,5,29,28,6,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170523_002712_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,3,Myodas,3,2017,5,23,0,27,23/05/2017,0:27,22/05/2017,G-BARBA,Layon,,,,3,33,0,7,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170523_004219_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,10,Pipnat,6,2017,5,23,0,42,23/05/2017,0:42,22/05/2017,G-BARBA,Layon,,,,7,41,193,7,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170523_015338_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,7,Myonat,7,2017,5,23,1,53,23/05/2017,1:53,22/05/2017,G-BARBA,Layon,,,,8,43,91,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170523_032825_000.wav,Myosp,Myonat,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,2,2017,5,23,3,28,23/05/2017,3:28,22/05/2017,G-BARBA,Layon,,,,10,50,93,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170523_234332_000.wav,Eptser,Eptser,Q. Smits,P. Verté,Principal,ENVsp,10,Eptser,6,2017,5,23,23,43,23/05/2017,23:43,23/05/2017,G-BARBA,Gilbaupont,,,,14,25,280,9,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170524_040043_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,10,Pipnat,8,2017,5,24,4,0,24/05/2017,4:00,23/05/2017,G-BARBA,Gilbaupont,,,,8,40,161,7,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170524_041101_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Principal,Myosp,10,Myomyo,10,2017,5,24,4,11,24/05/2017,4:11,23/05/2017,G-BARBA,Gilbaupont,,,,26,30,148,8,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/,G-BARBA_20170525_000906_000.wav,Rhisp,Rhifer,Q. Smits,P. Verté,Principal,Rhisp,10,Rhifer,4,2017,5,25,0,9,25/05/2017,0:09,24/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,5,81,0,6,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170508_000140_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,9,Myonat,6,2017,5,8,0,1,8/05/2017,0:01,7/05/2017,G-BARBA,N83 Layon forestier,,,,9,41,92,3,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170512_004312_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,10,Myonat,10,2017,5,12,0,43,12/05/2017,0:43,11/05/2017,G-BARBA,Layon chasse,,,,17,29,31,0,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170513_004343_000.wav,Barbar,Barbar,Q. Smits,P. Verté,Principal,Barbar,9,Barbar,7,2017,5,13,0,43,13/05/2017,0:43,12/05/2017,G-BARBA,Gagnage,,,,1,43,0,5,3,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170513_004657_000.wav,Barbar,Barbar,Q. Smits,P. Verté,Principal,Barbar,9,Barbar,6,2017,5,13,0,46,13/05/2017,0:46,12/05/2017,G-BARBA,Gagnage,,,,6,35,151,6,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170513_233557_000.wav,ChiroSp,PippiT,Q. Smits,P. Verté,Principal,Rhisp,3,Rhihip,3,2017,5,13,23,35,13/05/2017,23:35,13/05/2017,G-BARBA,Gagnage,,,,1,47,0,6,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170514_002115_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,9,Myonat,9,2017,5,14,0,21,14/05/2017,0:21,13/05/2017,G-BARBA,Gagnage,,,,9,39,62,0,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170515_222942_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,8,Myobec,2,2017,5,15,22,29,15/05/2017,22:29,15/05/2017,G-BARBA,Gagnage,,,,1,47,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170516_225215_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,9,Myonat,9,2017,5,16,22,52,16/05/2017,22:52,16/05/2017,G-BARBA,Pré Lamquin,,,,24,32,0,0,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170517_031107_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,10,Pipnat,9,2017,5,17,3,11,17/05/2017,3:11,16/05/2017,G-BARBA,Pré Lamquin,,,,1,41,0,7,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170517_223311_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,5,Myoema,5,2017,5,17,22,33,17/05/2017,22:33,17/05/2017,G-BARBA,Pré Lamquin,,,,1,68,0,0,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170518_001042_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,1,Myodas,1,2017,5,18,0,10,18/05/2017,0:10,17/05/2017,G-BARBA,Pré Lamquin,,,,2,27,56,4,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170518_045118_000.wav,Barbar,Barbar,Q. Smits,P. Verté,Principal,Barbar,10,Barbar,8,2017,5,18,4,51,18/05/2017,4:51,17/05/2017,G-BARBA,Pré Lamquin,,,,15,33,53,8,6,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170521_030407_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,21,3,4,21/05/2017,3:04,20/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,1,41,0,3,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170521_035943_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,3,Myobra,2,2017,5,21,3,59,21/05/2017,3:59,20/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,3,42,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170521_041833_000.wav,Myoema,Myonat,Q. Smits,P. Verté,Principal,Myosp,6,Myoema,6,2017,5,21,4,18,21/05/2017,4:18,20/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,5,70,116,0,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170521_224033_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Rhisp,4,Rhihip,4,2017,5,21,22,40,21/05/2017,22:40,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,1,44,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170522_003918_000.wav,ChiroSp,Myoema,Q. Smits,P. Verté,Principal,Myosp,5,Myoema,5,2017,5,22,0,39,22/05/2017,0:39,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,2,86,0,0,0,0,Série très très courte mais probabilité élevée,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170522_020411_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,22,2,4,22/05/2017,2:04,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,7,35,0,6,5,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170522_032948_000.wav,ChiroSp,PippiT,Q. Smits,P. Verté,Principal,Barbar,3,Barbar,2,2017,5,22,3,29,22/05/2017,3:29,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,1,43,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170522_044917_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Rhisp,5,Rhihip,5,2017,5,22,4,49,22/05/2017,4:49,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,1,45,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170522_051331_000.wav,Rhihip,Myosp,Q. Smits,P. Verté,Principal,Rhisp,6,Rhihip,6,2017,5,22,5,13,22/05/2017,5:13,21/05/2017,G-BARBA,Bois Bellefontaine vers Sainte Marie,,,,1,47,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170522_224605_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,7,Pipnat,7,2017,5,22,22,46,22/05/2017,22:46,22/05/2017,G-BARBA,Layon,,,,1,41,0,6,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_001250_000.wav,ChiroSp,PippiT,Q. Smits,P. Verté,Principal,Barbar,1,Barbar,1,2017,5,23,0,12,23/05/2017,0:12,22/05/2017,G-BARBA,Layon,,,,3,38,0,5,2,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_003852_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,10,Myonat,10,2017,5,23,0,38,23/05/2017,0:38,22/05/2017,G-BARBA,Layon,,,,20,30,42,0,3,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_004043_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhifer,0,2017,5,23,0,40,23/05/2017,0:40,22/05/2017,G-BARBA,Layon,,,,1,41,0,6,4,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_010819_000.wav,ChiroSp,Pip35,C. Brabant,P. Verté,Principal,Rhisp,3,Rhifer,3,2017,5,23,1,8,23/05/2017,1:08,22/05/2017,G-BARBA,Layon,,,,1,41,0,6,4,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_012812_000.wav,ChiroSp,Myosp,C. Brabant,P. Verté,Principal,Rhisp,5,Rhihip,5,2017,5,23,1,28,23/05/2017,1:28,22/05/2017,G-BARBA,Layon,,,,4,47,85,7,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_015218_000.wav,Rhihip,PippiT,Q. Smits,P. Verté,Principal,Rhisp,6,Rhihip,6,2017,5,23,1,52,23/05/2017,1:52,22/05/2017,G-BARBA,Layon,,,,1,47,0,7,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_031252_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,3,Barbar,0,2017,5,23,3,12,23/05/2017,3:12,22/05/2017,G-BARBA,Layon,,,,2,35,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170523_221741_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Principal,Barbar,1,Barbar,1,2017,5,23,22,17,23/05/2017,22:17,23/05/2017,G-BARBA,Gilbaupont,,,,1,41,0,5,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170524_013058_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,24,1,30,24/05/2017,1:30,23/05/2017,G-BARBA,Gilbaupont,,,,3,41,0,6,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170524_222159_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,24,22,21,24/05/2017,22:21,24/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,43,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170524_225529_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,24,22,55,24/05/2017,22:55,24/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,2,41,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170525_224916_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,25,22,49,25/05/2017,22:49,25/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,2,41,0,3,1,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170525_224938_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,5,Rhihip,5,2017,5,25,22,49,25/05/2017,22:49,25/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,45,0,4,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170525_225731_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,25,22,57,25/05/2017,22:57,25/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,44,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170525_230117_000.wav,Rhihip,Myosp,Q. Smits,P. Verté,Principal,Rhisp,6,Rhihip,6,2017,5,25,23,1,25/05/2017,23:01,25/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,45,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170525_232103_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,5,Rhihip,5,2017,5,25,23,21,25/05/2017,23:21,25/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,44,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170526_000424_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,2,Barbar,1,2017,5,26,0,4,26/05/2017,0:04,25/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,40,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170526_003534_000.wav,ChiroSp,ENVsp,Q. Smits,P. Verté,Principal,Barbar,1,Barbar,0,2017,5,26,0,35,26/05/2017,0:35,25/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,32,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170527_000744_000.wav,Myosp,Myoema,Q. Smits,P. Verté,Principal,Myosp,7,Myoema,4,2017,5,27,0,7,27/05/2017,0:07,26/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,60,0,0,0,0,probable,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170527_230523_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,6,Myoema,5,2017,5,27,23,5,27/05/2017,23:05,27/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,10,71,55,0,0,0,Pourrait être émis pas Myonat ?,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170528_015947_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,2,Barbar,1,2017,5,28,1,59,28/05/2017,1:59,27/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,1,39,0,5,0,0,,Barba_Lux 2017,SM4-G,
F:/Barbalux 2017/SM4_Ga/Lot1/NOISE/,G-BARBA_20170528_020726_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,10,Myonat,10,2017,5,28,2,7,28/05/2017,2:07,27/05/2017,G-BARBA,Ruisseau de Fays les Veneurs,,,,23,39,51,0,2,0,,Barba_Lux 2017,SM4-G,
