Directory,File,Id_avantvalidation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Machine,Projet,Commentaires
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204943_008.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,23,112,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204945_628.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,29,111,0,10,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204948_240.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,14,111,12,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204950_138.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,35,112,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204956_022.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,10,112,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_204958_784.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,49,05/30/2012,20:49,05/30/2012,COO-BALLON_0,20,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205001_284.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,50,05/30/2012,20:50,05/30/2012,COO-BALLON_0,10,111,37,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205008_076.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,50,05/30/2012,20:50,05/30/2012,COO-BALLON_0,54,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205019_184.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,50,05/30/2012,20:50,05/30/2012,COO-BALLON_0,54,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205025_012.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,50,05/30/2012,20:50,05/30/2012,COO-BALLON_0,48,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205027_589.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,50,05/30/2012,20:50,05/30/2012,COO-BALLON_0,38,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205130_486.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,50,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205133_806.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,26,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205136_114.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,25,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205141_776.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,12,113,62,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205144_156.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,16,111,57,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205146_802.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,9,111,78,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205149_212.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,15,111,61,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205157_693.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,51,05/30/2012,20:51,05/30/2012,COO-BALLON_0,11,112,69,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205200_782.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,15,112,35,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205205_980.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,18,112,42,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205208_707.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,9,111,68,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205214_227.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,21,100,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205217_376.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,10,112,109,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205224_282.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,16,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205226_971.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,33,99,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205230_212.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,26,111,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205234_514.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,35,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205236_782.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,23,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205238_916.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,34,112,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205251_056.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,52,05/30/2012,20:52,05/30/2012,COO-BALLON_0,32,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205513_980.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,55,05/30/2012,20:55,05/30/2012,COO-BALLON_0,17,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_205600_638.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,20,56,05/30/2012,20:56,05/30/2012,COO-BALLON_0,17,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210118_606.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,1,05/30/2012,21:01,05/30/2012,COO-BALLON_0,7,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210233_636.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,2,05/30/2012,21:02,05/30/2012,COO-BALLON_0,22,110,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210235_712.wav,Rhihip,Rhihip,,Main,Rhisp,9,Rhihip,9,2012,5,30,21,2,05/30/2012,21:02,05/30/2012,COO-BALLON_0,23,111,17,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210244_534.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,2,05/30/2012,21:02,05/30/2012,COO-BALLON_0,23,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210249_656.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,2,05/30/2012,21:02,05/30/2012,COO-BALLON_0,32,110,0,8,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210255_331.wav,Rhihip,Rhihip,,Main,Rhisp,9,Rhihip,9,2012,5,30,21,2,05/30/2012,21:02,05/30/2012,COO-BALLON_0,21,111,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210256_918.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,2,05/30/2012,21:02,05/30/2012,COO-BALLON_0,24,111,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210300_000.wav,ChiroSp,Rhihip,A. Mazurie,Main,Rhisp,0,Rhihip,0,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,5,111,17,5,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210308_497.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,14,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210315_938.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,18,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210317_597.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,25,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210319_526.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,102,111,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210324_496.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,10,111,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210326_348.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,21,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210329_014.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,14,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210332_311.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,8,111,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210334_028.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,3,05/30/2012,21:03,05/30/2012,COO-BALLON_0,31,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210433_448.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,4,05/30/2012,21:04,05/30/2012,COO-BALLON_0,22,111,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_210435_748.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,4,05/30/2012,21:04,05/30/2012,COO-BALLON_0,14,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_211408_548.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,14,05/30/2012,21:14,05/30/2012,COO-BALLON_0,19,111,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_211800_000.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,18,05/30/2012,21:18,05/30/2012,COO-BALLON_0,12,112,40,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_211930_676.wav,Rhihip,Rhihip,,Main,Rhisp,9,Rhihip,9,2012,5,30,21,19,05/30/2012,21:19,05/30/2012,COO-BALLON_0,19,113,18,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212144_702.wav,Rhihip,Rhihip,,Main,Rhisp,9,Rhihip,8,2012,5,30,21,21,05/30/2012,21:21,05/30/2012,COO-BALLON_0,6,111,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212150_862.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,21,05/30/2012,21:21,05/30/2012,COO-BALLON_0,9,99,67,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212154_504.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,21,05/30/2012,21:21,05/30/2012,COO-BALLON_0,7,112,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212202_066.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,22,05/30/2012,21:22,05/30/2012,COO-BALLON_0,13,111,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212203_806.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,22,05/30/2012,21:22,05/30/2012,COO-BALLON_0,18,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212216_396.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,22,05/30/2012,21:22,05/30/2012,COO-BALLON_0,8,110,0,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212234_408.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,22,05/30/2012,21:22,05/30/2012,COO-BALLON_0,10,112,63,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_212405_480.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,24,05/30/2012,21:24,05/30/2012,COO-BALLON_0,11,110,60,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_213300_000.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,33,05/30/2012,21:33,05/30/2012,COO-BALLON_0,9,112,53,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_213306_350.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,33,05/30/2012,21:33,05/30/2012,COO-BALLON_0,4,112,93,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/Wac/05_2012/,COO-BALLON_0_20120530_213341_280.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,5,30,21,33,05/30/2012,21:33,05/30/2012,COO-BALLON_0,16,98,72,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
