Directory,File,Id_avant validation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194223_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,19,42,21/10/2017,19:42,21/10/2017,S4U00311,49,58,0,4,7,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194229_000.wav,PippiT,parasi,C. Brabant,Main,Pip50,7,PippiT,7,2017,10,21,19,42,21/10/2017,19:42,21/10/2017,S4U00311,88,46,0,5,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194241_000.wav,ChiroSp,parasi,,Main,Pip35,0,Pipkuh,0,2017,10,21,19,42,21/10/2017,19:42,21/10/2017,S4U00311,439,39,0,4,7,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194241_000.wav,Rhisp,Rhisp,,Secondary,Rhisp,9,Rhihip,4,2017,10,21,19,42,21/10/2017,19:42,21/10/2017,S4U00311,17,81,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194246_000.wav,ChiroSp,parasi,,Main,Pip35,0,Pipkuh,0,2017,10,21,19,42,21/10/2017,19:42,21/10/2017,S4U00311,485,36,0,1,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194251_000.wav,Rhifer,Rhifer,,Main,Rhisp,10,Rhifer,6,2017,10,21,19,42,21/10/2017,19:42,21/10/2017,S4U00311,10,79,0,9,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194256_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,42,21/10/2017,19:42,21/10/2017,S4U00311,19,51,0,7,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194301_000.wav,ChiroSp,parasi,,Main,Pip50,0,PippiT,0,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,244,53,0,4,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194301_000.wav,ChiroSp,parasi,,Secondary,Rhisp,5,Rhihip,4,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,3,53,0,9,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194307_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,27,43,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194312_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,67,35,0,7,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194317_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhifer,3,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,6,71,0,9,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194321_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,2,21,0,6,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194327_000.wav,ChiroSp,parasi,,Main,Rhisp,2,Rhihip,2,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,120,91,0,2,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194327_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,5,22,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194332_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,53,50,0,5,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194337_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,3,27,0,5,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194342_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,80,39,0,7,8,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194354_000.wav,Rhihip,Rhihip,,Main,Rhisp,6,Rhihip,6,2017,10,21,19,43,21/10/2017,19:43,21/10/2017,S4U00311,16,103,0,6,0,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194403_000.wav,Pip50,Pip50,C. Brabant,Main,Pip50,9,PippiT,1,2017,10,21,19,44,21/10/2017,19:44,21/10/2017,S4U00311,3,15,0,9,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194427_000.wav,ChiroSp,parasi,,Main,Pip35,1,Pipkuh,1,2017,10,21,19,44,21/10/2017,19:44,21/10/2017,S4U00311,211,39,0,6,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194427_000.wav,Rhisp,Rhisp,,Secondary,Rhisp,10,Rhihip,0,2017,10,21,19,44,21/10/2017,19:44,21/10/2017,S4U00311,6,72,0,10,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194427_000.wav,ChiroSp,parasi,,Tertiary,Barbar,0,Barbar,0,2017,10,21,19,44,21/10/2017,19:44,21/10/2017,S4U00311,2,33,25,4,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194455_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,19,44,21/10/2017,19:44,21/10/2017,S4U00311,12,18,0,8,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194506_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,9,56,0,6,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194516_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,46,44,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194523_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,56,48,0,9,9,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194528_000.wav,ChiroSp,parasi,,Main,Pip50,1,Pippyg,1,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,423,61,2,1,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194528_000.wav,Rhihip,parasi,C. Brabant,Secondary,Rhisp,10,Rhihip,10,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,3,57,0,9,0,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194528_000.wav,parasi,parasi,,Tertiary,parasi,4,parasi,4,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,2,16,0,0,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194537_000.wav,parasi,parasi,,Main,parasi,3,parasi,3,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,72,61,0,4,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194544_000.wav,ChiroSp,parasi,,Main,Pip35,0,Pipkuh,0,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,286,37,0,3,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194544_000.wav,ChiroSp,parasi,,Secondary,Rhisp,4,Rhihip,3,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,4,83,0,10,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194549_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,45,21/10/2017,19:45,21/10/2017,S4U00311,15,30,0,8,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194605_000.wav,parasi,parasi,,Main,parasi,3,parasi,3,2017,10,21,19,46,21/10/2017,19:46,21/10/2017,S4U00311,96,62,7,5,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194613_000.wav,ChiroSp,parasi,,Main,ENVsp,4,Nyclas,4,2017,10,21,19,46,21/10/2017,19:46,21/10/2017,S4U00311,8,24,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194618_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhihip,4,2017,10,21,19,46,21/10/2017,19:46,21/10/2017,S4U00311,14,79,0,10,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194618_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,19,46,21/10/2017,19:46,21/10/2017,S4U00311,3,19,0,2,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194714_000.wav,ChiroSp,parasi,,Main,Rhisp,1,Rhifer,1,2017,10,21,19,47,21/10/2017,19:47,21/10/2017,S4U00311,651,81,0,0,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194714_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,19,47,21/10/2017,19:47,21/10/2017,S4U00311,2,33,0,0,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194723_000.wav,parasi,parasi,,Main,parasi,3,parasi,3,2017,10,21,19,47,21/10/2017,19:47,21/10/2017,S4U00311,56,37,0,7,9,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194728_000.wav,parasi,parasi,,Main,parasi,3,parasi,3,2017,10,21,19,47,21/10/2017,19:47,21/10/2017,S4U00311,85,34,0,5,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194802_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,48,21/10/2017,19:48,21/10/2017,S4U00311,23,69,0,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194807_000.wav,Rhifer,Rhifer,,Main,Rhisp,6,Rhifer,6,2017,10,21,19,48,21/10/2017,19:48,21/10/2017,S4U00311,22,65,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194807_000.wav,parasi,parasi,,Secondary,parasi,1,parasi,1,2017,10,21,19,48,21/10/2017,19:48,21/10/2017,S4U00311,6,21,0,9,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194815_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,19,48,21/10/2017,19:48,21/10/2017,S4U00311,85,35,0,6,8,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_194822_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,48,21/10/2017,19:48,21/10/2017,S4U00311,99,61,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195202_000.wav,ChiroSp,parasi,,Main,Rhisp,2,Rhifer,2,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,927,73,0,0,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195207_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,56,33,4,6,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195210_000.wav,parasi,parasi,,Main,parasi,3,parasi,3,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,12,17,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195218_000.wav,Rhihip,Rhihip,,Main,Rhisp,9,Rhihip,8,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,21,73,0,9,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195218_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,5,30,0,6,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195226_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,3,14,0,7,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195231_000.wav,ChiroSp,parasi,,Main,Pip35,0,Pipkuh,0,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,261,42,0,3,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195236_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,8,18,0,8,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195244_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,12,35,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195253_000.wav,ChiroSp,parasi,,Main,Myosp,1,Myoalc,1,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,2,54,0,3,0,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195258_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,52,21/10/2017,19:52,21/10/2017,S4U00311,163,43,0,7,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195303_000.wav,Rhisp,Rhisp,,Main,Rhisp,7,Rhihip,5,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,30,82,0,0,0,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195307_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,126,41,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195315_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,9,41,0,9,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195320_000.wav,ChiroSp,parasi,,Main,Rhisp,0,Rhihip,0,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,1,101,0,7,0,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195346_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,7,17,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195351_000.wav,ChiroSp,parasi,,Main,Myosp,0,Myoalc,0,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,1,67,0,2,0,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195354_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,14,58,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195359_000.wav,parasi,parasi,,Main,parasi,3,parasi,3,2017,10,21,19,53,21/10/2017,19:53,21/10/2017,S4U00311,22,17,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195406_000.wav,Rhisp,Rhisp,,Main,Rhisp,10,Rhifer,1,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,14,64,0,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195411_000.wav,ChiroSp,parasi,,Main,Pip50,0,PippiT,0,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,3,21,0,8,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195415_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,7,22,0,9,5,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195429_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,20,66,0,7,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195434_000.wav,Rhisp,Rhisp,,Main,Rhisp,6,Rhihip,3,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,25,83,0,4,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195434_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,2,13,0,3,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195442_000.wav,ChiroSp,parasi,,Main,Pip50,1,PippiT,1,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,3,45,0,10,2,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195451_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,5,15,0,8,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195456_000.wav,ChiroSp,parasi,,Main,Rhisp,2,Rhifer,2,2017,10,21,19,54,21/10/2017,19:54,21/10/2017,S4U00311,259,71,0,1,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195512_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,34,18,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195517_000.wav,parasi,parasi,,Main,parasi,5,parasi,5,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,40,17,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195528_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,59,67,0,8,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195533_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,147,35,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195538_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,6,14,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195543_000.wav,ChiroSp,parasi,,Main,Rhisp,0,Rhifer,0,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,2,43,0,10,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195548_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,98,54,0,5,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195555_000.wav,ChiroSp,parasi,,Main,Rhisp,5,Rhifer,5,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,108,71,0,7,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171021_195555_000.wav,parasi,parasi,,Secondary,parasi,3,parasi,3,2017,10,21,19,55,21/10/2017,19:55,21/10/2017,S4U00311,17,17,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
