Dossier;Fichier;Id_avant validation;Id;Validation;Contact;Groupe;IGp;Espece;ISp;Annee;Mois;Jour;Heure;Minute;Date;Temps;Date_nuit;Lieu;NbCris;Fdom;IntMed;Iqual;Ics;Ibuz;Site ;X-WGS84;Y-WGS84;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000304_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;3;08-08-18;00:03;07-08-18;A-LPB;9;47;0;6;4;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000309_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;3;08-08-18;00:03;07-08-18;A-LPB;9;46;0;7;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000344_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;3;08-08-18;00:03;07-08-18;A-LPB;19;47;94;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000349_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;3;08-08-18;00:03;07-08-18;A-LPB;13;45;68;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000404_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;0;4;08-08-18;00:04;07-08-18;A-LPB;12;48;0;6;10;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000504_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;1;48;0;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000514_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;14;47;0;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000519_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;2;47;0;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000534_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;3;45;231;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000539_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;0;PippiT;0;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;2;46;0;4;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000544_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;2;45;0;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000549_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;15;45;0;8;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000554_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;5;08-08-18;00:05;07-08-18;A-LPB;10;44;0;7;4;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000704_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;0;7;08-08-18;00:07;07-08-18;A-LPB;28;50;80;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000709_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;0;7;08-08-18;00:07;07-08-18;A-LPB;11;50;75;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000729_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;0;7;08-08-18;00:07;07-08-18;A-LPB;22;50;82;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000739_000.wav;Pip50;Pip50;;Principal;Pip50;6;PippiT;5;2018;8;8;0;7;08-08-18;00:07;07-08-18;A-LPB;13;51;83;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000744_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;0;7;08-08-18;00:07;07-08-18;A-LPB;52;50;73;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000749_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;0;7;08-08-18;00:07;07-08-18;A-LPB;23;50;81;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000759_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;0;7;08-08-18;00:07;07-08-18;A-LPB;28;51;81;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000804_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;32;50;76;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000819_000.wav;PippiT;PippiT;;Principal;Pip50;7;PippiT;7;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;29;52;77;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000829_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;6;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;27;51;78;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000834_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;34;50;79;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000844_000.wav;Pip50;Pip50;;Principal;Pip50;7;PippiT;4;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;14;52;0;5;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000849_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;37;50;78;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000854_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;25;47;111;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000859_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;6;2018;8;8;0;8;08-08-18;00:08;07-08-18;A-LPB;25;50;74;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_000924_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;0;9;08-08-18;00:09;07-08-18;A-LPB;23;50;92;8;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001219_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;12;08-08-18;00:12;07-08-18;A-LPB;18;44;105;8;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001224_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;12;08-08-18;00:12;07-08-18;A-LPB;23;44;99;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001414_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;14;08-08-18;00:14;07-08-18;A-LPB;22;47;86;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001419_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;14;08-08-18;00:14;07-08-18;A-LPB;32;47;67;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001509_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;0;PippiT;0;2018;8;8;0;15;08-08-18;00:15;07-08-18;A-LPB;1;48;0;5;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001519_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;15;08-08-18;00:15;07-08-18;A-LPB;24;48;85;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001739_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;1;PippiT;1;2018;8;8;0;17;08-08-18;00:17;07-08-18;A-LPB;1;48;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001824_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;0;18;08-08-18;00:18;07-08-18;A-LPB;2;46;0;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001829_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;18;08-08-18;00:18;07-08-18;A-LPB;31;45;100;8;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001834_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;18;08-08-18;00:18;07-08-18;A-LPB;26;45;107;8;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001839_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;18;08-08-18;00:18;07-08-18;A-LPB;9;44;102;7;5;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001904_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;5;PippiT;5;2018;8;8;0;19;08-08-18;00:19;07-08-18;A-LPB;2;48;0;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001909_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;19;08-08-18;00:19;07-08-18;A-LPB;17;47;0;6;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001914_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;19;08-08-18;00:19;07-08-18;A-LPB;14;47;174;8;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001919_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;19;08-08-18;00:19;07-08-18;A-LPB;18;47;75;6;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_001924_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;19;08-08-18;00:19;07-08-18;A-LPB;6;47;104;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002014_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;20;08-08-18;00:20;07-08-18;A-LPB;21;46;101;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002019_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;20;08-08-18;00:20;07-08-18;A-LPB;13;45;0;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002214_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;22;08-08-18;00:22;07-08-18;A-LPB;39;47;0;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002219_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;22;08-08-18;00:22;07-08-18;A-LPB;4;49;0;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002224_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;22;08-08-18;00:22;07-08-18;A-LPB;17;46;108;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002349_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;23;08-08-18;00:23;07-08-18;A-LPB;10;45;101;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002354_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;23;08-08-18;00:23;07-08-18;A-LPB;20;45;0;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002409_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;24;08-08-18;00:24;07-08-18;A-LPB;12;45;98;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002449_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;24;08-08-18;00:24;07-08-18;A-LPB;14;47;0;8;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002459_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;24;08-08-18;00:24;07-08-18;A-LPB;17;47;107;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002504_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;25;08-08-18;00:25;07-08-18;A-LPB;9;47;100;8;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002634_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;26;08-08-18;00:26;07-08-18;A-LPB;1;45;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002709_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;27;08-08-18;00:27;07-08-18;A-LPB;10;45;0;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002719_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;27;08-08-18;00:27;07-08-18;A-LPB;10;45;0;8;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002724_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;5;PippiT;5;2018;8;8;0;27;08-08-18;00:27;07-08-18;A-LPB;2;46;0;4;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002729_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;0;PippiT;0;2018;8;8;0;27;08-08-18;00:27;07-08-18;A-LPB;5;50;0;5;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002734_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;27;08-08-18;00:27;07-08-18;A-LPB;14;45;0;9;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002759_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;0;27;08-08-18;00:27;07-08-18;A-LPB;7;46;0;6;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_002804_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;0;28;08-08-18;00:28;07-08-18;A-LPB;13;44;0;9;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
