Directory,File,Validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005210_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,56,47,79,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005215_001.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,67,51,41,3,2,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005220_002.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,65,46,72,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005225_002.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,3,44,0,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005230_193.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,39,46,108,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005235_194.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,8,46,98,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005242_936.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,57,47,74,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005253_098.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,60,50,82,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005258_099.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,52,8/06/2014,0:52,7/06/2014,SM2-1,55,51,73,3,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005303_100.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,53,8/06/2014,0:53,7/06/2014,SM2-1,57,46,64,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005332_494.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,0,53,8/06/2014,0:53,7/06/2014,SM2-1,39,45,89,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005421_597.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,54,8/06/2014,0:54,7/06/2014,SM2-1,68,49,62,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005427_084.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,54,8/06/2014,0:54,7/06/2014,SM2-1,27,50,0,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005553_109.wav,,ChiroSp,Main,Pip35,4,Pipnat,4,2014,6,8,0,55,8/06/2014,0:55,7/06/2014,SM2-1,50,43,83,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005558_110.wav,,ChiroSp,Main,Pip35,4,Pipnat,4,2014,6,8,0,55,8/06/2014,0:55,7/06/2014,SM2-1,7,44,85,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005601_557.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,8,0,56,8/06/2014,0:56,7/06/2014,SM2-1,4,47,46,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005611_272.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,56,8/06/2014,0:56,7/06/2014,SM2-1,32,44,141,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005659_274.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,56,8/06/2014,0:56,7/06/2014,SM2-1,29,48,80,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005709_527.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,57,8/06/2014,0:57,7/06/2014,SM2-1,72,45,62,9,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005714_528.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,57,8/06/2014,0:57,7/06/2014,SM2-1,80,48,66,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005719_528.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,57,8/06/2014,0:57,7/06/2014,SM2-1,19,46,86,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005723_538.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,57,8/06/2014,0:57,7/06/2014,SM2-1,40,47,93,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_005947_407.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,0,59,8/06/2014,0:59,7/06/2014,SM2-1,35,47,71,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010025_268.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,0,8/06/2014,1:00,7/06/2014,SM2-1,20,45,91,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010301_588.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,3,8/06/2014,1:03,7/06/2014,SM2-1,58,49,77,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010306_589.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,3,8/06/2014,1:03,7/06/2014,SM2-1,7,46,87,4,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010415_124.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,4,8/06/2014,1:04,7/06/2014,SM2-1,23,45,94,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010439_536.wav,,Pipnat,Main,Pip35,8,Pipnat,8,2014,6,8,1,4,8/06/2014,1:04,7/06/2014,SM2-1,65,42,59,8,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010449_360.wav,,ChiroSp,Main,Pip35,4,Pipnat,2,2014,6,8,1,4,8/06/2014,1:04,7/06/2014,SM2-1,22,43,82,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010453_740.wav,,ChiroSp,Main,Pip35,3,Pipnat,3,2014,6,8,1,4,8/06/2014,1:04,7/06/2014,SM2-1,21,43,87,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010739_972.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,7,8/06/2014,1:07,7/06/2014,SM2-1,52,47,82,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010744_972.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,8,1,7,8/06/2014,1:07,7/06/2014,SM2-1,3,47,0,3,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010747_012.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,1,7,8/06/2014,1:07,7/06/2014,SM2-1,5,48,65,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010750_462.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,7,8/06/2014,1:07,7/06/2014,SM2-1,40,47,82,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010758_793.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,7,8/06/2014,1:07,7/06/2014,SM2-1,30,47,84,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010807_469.wav,,Pipnat,Main,Pip35,7,Pipnat,7,2014,6,8,1,8,8/06/2014,1:08,7/06/2014,SM2-1,12,40,0,6,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010904_000.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,47,47,79,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010909_000.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,75,46,61,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010914_001.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,109,47,42,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010919_002.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,43,45,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010922_326.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,58,47,71,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010927_326.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,34,47,64,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010931_632.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,6,45,77,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010934_538.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,30,45,83,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010941_302.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,10,46,87,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010946_286.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,13,44,87,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_010955_386.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,1,9,8/06/2014,1:09,7/06/2014,SM2-1,29,43,159,10,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_011000_387.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,1,10,8/06/2014,1:10,7/06/2014,SM2-1,29,44,156,10,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_011005_388.wav,,ChiroSp,Main,Pip50,3,PippiT,3,2014,6,8,1,10,8/06/2014,1:10,7/06/2014,SM2-1,11,42,94,6,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_011131_798.wav,,Pipnat,Main,Pip35,7,Pipnat,7,2014,6,8,1,11,8/06/2014,1:11,7/06/2014,SM2-1,32,41,94,9,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_011904_000.wav,,PippiT,Main,Pip50,10,PippiT,8,2014,6,8,1,19,8/06/2014,1:19,7/06/2014,SM2-1,39,48,88,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_011909_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,19,8/06/2014,1:19,7/06/2014,SM2-1,60,47,76,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_011914_001.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,19,8/06/2014,1:19,7/06/2014,SM2-1,27,46,0,5,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_011917_612.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,19,8/06/2014,1:19,7/06/2014,SM2-1,11,47,151,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012054_464.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,1,20,8/06/2014,1:20,7/06/2014,SM2-1,27,44,95,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012100_230.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,21,8/06/2014,1:21,7/06/2014,SM2-1,45,44,86,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012105_231.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,1,21,8/06/2014,1:21,7/06/2014,SM2-1,6,44,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012131_122.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,21,8/06/2014,1:21,7/06/2014,SM2-1,12,46,99,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012207_302.wav,,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,8,1,22,8/06/2014,1:22,7/06/2014,SM2-1,45,44,79,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012223_890.wav,,ChiroSp,Main,Pip35,5,Pipnat,5,2014,6,8,1,22,8/06/2014,1:22,7/06/2014,SM2-1,37,41,95,10,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012228_891.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,1,22,8/06/2014,1:22,7/06/2014,SM2-1,26,43,65,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012232_671.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,22,8/06/2014,1:22,7/06/2014,SM2-1,31,47,161,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012237_672.wav,,PippiT,Main,Pip50,10,PippiT,6,2014,6,8,1,22,8/06/2014,1:22,7/06/2014,SM2-1,3,45,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012451_965.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,24,8/06/2014,1:24,7/06/2014,SM2-1,10,45,94,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012608_620.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,1,26,8/06/2014,1:26,7/06/2014,SM2-1,14,44,87,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012613_391.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,8,1,26,8/06/2014,1:26,7/06/2014,SM2-1,102,45,0,4,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012618_392.wav,,ChiroSp,Main,Pip35,2,Pipnat,2,2014,6,8,1,26,8/06/2014,1:26,7/06/2014,SM2-1,18,43,85,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012622_595.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,26,8/06/2014,1:26,7/06/2014,SM2-1,13,44,137,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012633_786.wav,,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,8,1,26,8/06/2014,1:26,7/06/2014,SM2-1,27,44,82,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012654_790.wav,,Pipnat,Main,Pip35,7,Pipnat,7,2014,6,8,1,26,8/06/2014,1:26,7/06/2014,SM2-1,28,41,157,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012745_397.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,8,1,27,8/06/2014,1:27,7/06/2014,SM2-1,26,43,102,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012756_356.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,27,8/06/2014,1:27,7/06/2014,SM2-1,18,44,113,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012813_645.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,8,1,28,8/06/2014,1:28,7/06/2014,SM2-1,37,45,84,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012834_328.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,8,1,28,8/06/2014,1:28,7/06/2014,SM2-1,37,45,77,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012838_980.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,8,1,28,8/06/2014,1:28,7/06/2014,SM2-1,66,46,74,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012849_072.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,8,1,28,8/06/2014,1:28,7/06/2014,SM2-1,37,44,86,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_012858_830.wav,,ChiroSp,Main,Pip35,3,Pipnat,3,2014,6,8,1,28,8/06/2014,1:28,7/06/2014,SM2-1,19,43,98,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_013045_870.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,8,1,30,8/06/2014,1:30,7/06/2014,SM2-1,14,45,161,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav/,SM2-1_0_20140608_013102_257.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,8,1,31,8/06/2014,1:31,7/06/2014,SM2-1,110,45,37,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
