Dossier,Fichier,Id_avant validation,Id,Validation,Contact,Groupe,IGp,Espece,ISp,Annee,Mois,Jour,Heure,Minute,Date,Temps,Date_nuit,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz
F:/Plecobrux/WAV/,S4U00311_20180924_213408_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,34,24/09/2018,21:34,24/09/2018,S4U00311,30,49,117,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213413_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,34,24/09/2018,21:34,24/09/2018,S4U00311,45,49,103,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213418_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,34,24/09/2018,21:34,24/09/2018,S4U00311,23,49,165,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213505_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,35,24/09/2018,21:35,24/09/2018,S4U00311,44,49,103,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_213510_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,35,24/09/2018,21:35,24/09/2018,S4U00311,12,47,164,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_213606_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,32,49,124,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213611_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,19,47,150,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_213619_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,38,49,143,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213624_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,41,48,114,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213629_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,32,47,141,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_213637_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,55,46,83,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180924_213642_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,8,46,120,6,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213650_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,21,36,24/09/2018,21:36,24/09/2018,S4U00311,24,46,102,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_213949_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,4,2018,9,24,21,39,24/09/2018,21:39,24/09/2018,S4U00311,29,44,127,9,0,0
F:/Plecobrux/WAV/,S4U00311_20180924_213954_000.wav,Pip35,Pip35,,Principal,Pip35,8,Pipnat,2,2018,9,24,21,39,24/09/2018,21:39,24/09/2018,S4U00311,1,45,0,5,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_222503_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,25,24/09/2018,22:25,24/09/2018,S4U00311,47,46,91,10,4,0
F:/Plecobrux/WAV/,S4U00311_20180924_222508_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,25,24/09/2018,22:25,24/09/2018,S4U00311,40,47,111,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_222513_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,25,24/09/2018,22:25,24/09/2018,S4U00311,4,46,95,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180924_223331_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,33,24/09/2018,22:33,24/09/2018,S4U00311,36,48,133,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_223336_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,33,24/09/2018,22:33,24/09/2018,S4U00311,12,48,188,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180924_223351_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,33,24/09/2018,22:33,24/09/2018,S4U00311,13,47,67,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_223408_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,34,24/09/2018,22:34,24/09/2018,S4U00311,18,47,100,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180924_223426_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,34,24/09/2018,22:34,24/09/2018,S4U00311,36,47,95,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_223523_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,35,24/09/2018,22:35,24/09/2018,S4U00311,20,46,107,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_223614_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,36,24/09/2018,22:36,24/09/2018,S4U00311,36,48,125,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180924_223619_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,24,22,36,24/09/2018,22:36,24/09/2018,S4U00311,9,46,119,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180924_225158_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,5,2018,9,24,22,51,24/09/2018,22:51,24/09/2018,S4U00311,54,42,0,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180924_225203_000.wav,Pip35,Pip35,,Principal,Pip35,9,Pipnat,3,2018,9,24,22,52,24/09/2018,22:52,24/09/2018,S4U00311,1,42,0,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180924_225220_000.wav,Pip35,Pip35,,Principal,Pip35,9,Pipnat,2,2018,9,24,22,52,24/09/2018,22:52,24/09/2018,S4U00311,51,45,84,9,1,3
F:/Plecobrux/WAV/,S4U00311_20180924_225225_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,1,2018,9,24,22,52,24/09/2018,22:52,24/09/2018,S4U00311,14,40,185,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180924_225613_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,5,2018,9,24,22,56,24/09/2018,22:56,24/09/2018,S4U00311,34,41,124,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180924_225618_000.wav,Pip35,Pip35,,Principal,Pip35,9,Pipkuh,1,2018,9,24,22,56,24/09/2018,22:56,24/09/2018,S4U00311,6,39,102,5,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_004854_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,0,48,25/09/2018,0:48,24/09/2018,S4U00311,13,47,166,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_012426_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,5,2018,9,25,1,24,25/09/2018,1:24,24/09/2018,S4U00311,20,39,175,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_033706_000.wav,Pipnat,Pipnat,,Principal,Pip35,7,Pipnat,7,2018,9,25,3,37,25/09/2018,3:37,24/09/2018,S4U00311,31,43,116,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_033711_000.wav,Pipnat,Pipnat,,Principal,Pip35,10,Pipnat,6,2018,9,25,3,37,25/09/2018,3:37,24/09/2018,S4U00311,14,39,194,6,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_200715_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,7,25/09/2018,20:07,25/09/2018,S4U00311,37,45,95,10,0,3
F:/Plecobrux/WAV/,S4U00311_20180925_201047_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,10,25/09/2018,20:10,25/09/2018,S4U00311,57,46,57,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_201052_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,10,25/09/2018,20:10,25/09/2018,S4U00311,21,45,0,8,5,0
F:/Plecobrux/WAV/,S4U00311_20180925_201124_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,11,25/09/2018,20:11,25/09/2018,S4U00311,59,48,79,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_201129_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,9,25,20,11,25/09/2018,20:11,25/09/2018,S4U00311,11,48,88,6,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_201241_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,12,25/09/2018,20:12,25/09/2018,S4U00311,35,49,70,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_201246_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,12,25/09/2018,20:12,25/09/2018,S4U00311,29,49,89,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_201255_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,12,25/09/2018,20:12,25/09/2018,S4U00311,65,49,59,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_201300_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,13,25/09/2018,20:13,25/09/2018,S4U00311,56,48,68,10,4,0
F:/Plecobrux/WAV/,S4U00311_20180925_201305_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,13,25/09/2018,20:13,25/09/2018,S4U00311,43,48,90,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_201319_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,13,25/09/2018,20:13,25/09/2018,S4U00311,42,49,76,7,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_201649_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,16,25/09/2018,20:16,25/09/2018,S4U00311,49,49,47,8,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_202011_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,20,25/09/2018,20:20,25/09/2018,S4U00311,41,48,88,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_202138_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2018,9,25,20,21,25/09/2018,20:21,25/09/2018,S4U00311,10,49,90,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_202216_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,22,25/09/2018,20:22,25/09/2018,S4U00311,30,48,83,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_202303_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,23,25/09/2018,20:23,25/09/2018,S4U00311,50,47,95,10,1,6
F:/Plecobrux/WAV/,S4U00311_20180925_202308_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,23,25/09/2018,20:23,25/09/2018,S4U00311,39,45,102,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_202358_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,23,25/09/2018,20:23,25/09/2018,S4U00311,47,49,100,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_202403_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,24,25/09/2018,20:24,25/09/2018,S4U00311,70,49,53,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_202408_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,24,25/09/2018,20:24,25/09/2018,S4U00311,39,48,58,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_202448_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,24,25/09/2018,20:24,25/09/2018,S4U00311,19,49,93,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_202535_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,25,25/09/2018,20:25,25/09/2018,S4U00311,51,49,77,7,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_202540_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,25,25/09/2018,20:25,25/09/2018,S4U00311,10,49,82,6,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_202725_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2018,9,25,20,27,25/09/2018,20:27,25/09/2018,S4U00311,37,48,140,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_202730_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,9,25,20,27,25/09/2018,20:27,25/09/2018,S4U00311,1,47,0,6,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_203109_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,31,25/09/2018,20:31,25/09/2018,S4U00311,14,46,103,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_203208_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,32,25/09/2018,20:32,25/09/2018,S4U00311,37,46,102,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_203213_000.wav,PippiT,PippiT,,Principal,Pip50,7,PippiT,7,2018,9,25,20,32,25/09/2018,20:32,25/09/2018,S4U00311,23,44,171,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_203223_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,32,25/09/2018,20:32,25/09/2018,S4U00311,21,44,176,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_203228_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,32,25/09/2018,20:32,25/09/2018,S4U00311,22,45,174,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_203233_000.wav,PippiT,PippiT,,Principal,Pip50,6,PippiT,6,2018,9,25,20,32,25/09/2018,20:32,25/09/2018,S4U00311,8,43,189,7,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_203245_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,32,25/09/2018,20:32,25/09/2018,S4U00311,31,46,165,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_203250_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,32,25/09/2018,20:32,25/09/2018,S4U00311,24,45,100,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_203613_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,36,25/09/2018,20:36,25/09/2018,S4U00311,40,45,103,10,4,0
F:/Plecobrux/WAV/,S4U00311_20180925_203618_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,36,25/09/2018,20:36,25/09/2018,S4U00311,5,45,275,6,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_203741_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,37,25/09/2018,20:37,25/09/2018,S4U00311,34,48,99,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_204334_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,43,25/09/2018,20:43,25/09/2018,S4U00311,38,49,68,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_204339_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,43,25/09/2018,20:43,25/09/2018,S4U00311,1,49,0,7,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_204443_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,20,44,25/09/2018,20:44,25/09/2018,S4U00311,23,46,113,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_205734_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,5,2018,9,25,20,57,25/09/2018,20:57,25/09/2018,S4U00311,53,41,73,10,5,0
F:/Plecobrux/WAV/,S4U00311_20180925_205739_000.wav,Pipnat,Pipnat,,Principal,Pip35,10,Pipnat,6,2018,9,25,20,57,25/09/2018,20:57,25/09/2018,S4U00311,51,44,99,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_205744_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,5,2018,9,25,20,57,25/09/2018,20:57,25/09/2018,S4U00311,21,43,85,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_205803_000.wav,Pipnat,Pipnat,,Principal,Pip35,10,Pipnat,6,2018,9,25,20,58,25/09/2018,20:58,25/09/2018,S4U00311,35,44,75,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_210103_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2018,9,25,21,1,25/09/2018,21:01,25/09/2018,S4U00311,21,47,157,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210108_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,9,25,21,1,25/09/2018,21:01,25/09/2018,S4U00311,3,46,0,5,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_210406_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2018,9,25,21,4,25/09/2018,21:04,25/09/2018,S4U00311,10,48,173,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_210511_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,39,49,103,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_210516_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,46,49,93,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210521_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,6,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,3,46,0,6,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_210526_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,19,48,111,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210535_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,25,49,136,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210540_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,22,48,117,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210545_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,58,49,66,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_210554_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,47,49,96,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210559_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,5,25/09/2018,21:05,25/09/2018,S4U00311,34,48,131,10,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_210612_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,6,25/09/2018,21:06,25/09/2018,S4U00311,25,45,158,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210700_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,7,25/09/2018,21:07,25/09/2018,S4U00311,46,48,94,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_210705_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,7,25/09/2018,21:07,25/09/2018,S4U00311,39,49,101,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_210710_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,7,25/09/2018,21:07,25/09/2018,S4U00311,30,49,105,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210811_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,25,21,8,25/09/2018,21:08,25/09/2018,S4U00311,39,47,103,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_210816_000.wav,PippiT,PippiT,,Principal,Pip50,7,PippiT,7,2018,9,25,21,8,25/09/2018,21:08,25/09/2018,S4U00311,65,49,57,8,2,7
F:/Plecobrux/WAV/,S4U00311_20180925_210821_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,8,25/09/2018,21:08,25/09/2018,S4U00311,39,45,118,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_210830_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,8,25/09/2018,21:08,25/09/2018,S4U00311,87,49,41,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_210835_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,8,25/09/2018,21:08,25/09/2018,S4U00311,48,49,54,9,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_210846_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,8,25/09/2018,21:08,25/09/2018,S4U00311,32,48,106,9,4,0
F:/Plecobrux/WAV/,S4U00311_20180925_210851_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,8,25/09/2018,21:08,25/09/2018,S4U00311,20,48,140,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_211355_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,13,25/09/2018,21:13,25/09/2018,S4U00311,41,49,99,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_211400_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,14,25/09/2018,21:14,25/09/2018,S4U00311,7,47,168,9,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_211426_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2018,9,25,21,14,25/09/2018,21:14,25/09/2018,S4U00311,16,48,316,8,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_211431_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,14,25/09/2018,21:14,25/09/2018,S4U00311,39,49,97,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_211447_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,14,25/09/2018,21:14,25/09/2018,S4U00311,17,46,190,8,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_212817_000.wav,Pipnat,Pipnat,,Principal,Pip35,10,Pipnat,8,2018,9,25,21,28,25/09/2018,21:28,25/09/2018,S4U00311,30,39,180,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_212822_000.wav,Pipnat,Pipnat,,Principal,Pip35,10,Pipnat,6,2018,9,25,21,28,25/09/2018,21:28,25/09/2018,S4U00311,22,39,185,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_213129_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,31,25/09/2018,21:31,25/09/2018,S4U00311,36,46,124,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_213134_000.wav,PippiT,PippiT,,Principal,Pip50,9,PippiT,9,2018,9,25,21,31,25/09/2018,21:31,25/09/2018,S4U00311,3,44,0,6,3,0
F:/Plecobrux/WAV/,S4U00311_20180925_213325_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,33,25/09/2018,21:33,25/09/2018,S4U00311,48,49,93,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_213640_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,25,21,36,25/09/2018,21:36,25/09/2018,S4U00311,29,48,170,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_213645_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,36,25/09/2018,21:36,25/09/2018,S4U00311,24,46,118,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_214321_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,9,2018,9,25,21,43,25/09/2018,21:43,25/09/2018,S4U00311,29,48,172,10,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_214326_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,43,25/09/2018,21:43,25/09/2018,S4U00311,21,47,167,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_215349_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,21,53,25/09/2018,21:53,25/09/2018,S4U00311,25,44,129,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_220808_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,22,8,25/09/2018,22:08,25/09/2018,S4U00311,34,47,158,10,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_220813_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,22,8,25/09/2018,22:08,25/09/2018,S4U00311,10,46,166,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_231210_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,23,12,25/09/2018,23:12,25/09/2018,S4U00311,28,46,109,9,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_231219_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,25,23,12,25/09/2018,23:12,25/09/2018,S4U00311,10,46,98,8,0,0
F:/Plecobrux/WAV/,S4U00311_20180925_233640_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipnat,4,2018,9,25,23,36,25/09/2018,23:36,25/09/2018,S4U00311,31,39,171,9,2,0
F:/Plecobrux/WAV/,S4U00311_20180925_233645_000.wav,Pipnat,Pipnat,,Principal,Pip35,10,Pipnat,7,2018,9,25,23,36,25/09/2018,23:36,25/09/2018,S4U00311,8,36,177,7,1,0
F:/Plecobrux/WAV/,S4U00311_20180925_235827_000.wav,Pip35,Pip35,,Principal,Pip35,10,Pipkuh,3,2018,9,25,23,58,25/09/2018,23:58,25/09/2018,S4U00311,23,38,193,9,0,0
F:/Plecobrux/WAV/,S4U00311_20180926_201610_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,26,20,16,26/09/2018,20:16,26/09/2018,S4U00311,30,45,121,10,1,0
F:/Plecobrux/WAV/,S4U00311_20180926_201955_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,26,20,19,26/09/2018,20:19,26/09/2018,S4U00311,28,47,91,7,2,0
F:/Plecobrux/WAV/,S4U00311_20180927_201659_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2018,9,27,20,16,27/09/2018,20:16,27/09/2018,S4U00311,41,48,79,10,0,0
