Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Machine,Site,Habitat1,Habitat2,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043038_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,30,8/07/2018,4:30,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),64,47,79,6,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043043_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,30,8/07/2018,4:30,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),14,46,81,7,2,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043101_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),50,46,83,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043106_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),53,46,81,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043111_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),55,46,81,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043116_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),54,47,74,6,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043121_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,9,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),47,46,88,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043126_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),64,47,69,6,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043131_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),9,44,90,8,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043151_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),54,46,87,7,2,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043156_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,9,2018,7,8,4,31,8/07/2018,4:31,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),6,44,98,5,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043204_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,8,2018,7,8,4,32,8/07/2018,4:32,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),10,47,106,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043213_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,32,8/07/2018,4:32,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),90,47,44,8,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043218_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,32,8/07/2018,4:32,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),25,46,82,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043223_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,7,PippiT,7,2018,7,8,4,32,8/07/2018,4:32,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),18,44,91,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043230_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,32,8/07/2018,4:32,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),54,46,87,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043235_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,32,8/07/2018,4:32,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),45,46,89,8,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043240_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,32,8/07/2018,4:32,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),21,45,90,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043317_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,33,8/07/2018,4:33,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),23,49,79,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043419_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,34,8/07/2018,4:34,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),56,47,81,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043424_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,34,8/07/2018,4:34,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),45,46,86,8,2,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043429_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,34,8/07/2018,4:34,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),23,45,89,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043508_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,35,8/07/2018,4:35,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),41,46,83,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043513_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,35,8/07/2018,4:35,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),42,46,89,8,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043518_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,35,8/07/2018,4:35,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),39,46,85,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043526_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,35,8/07/2018,4:35,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),42,47,81,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043531_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,35,8/07/2018,4:35,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),32,47,83,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043538_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,35,8/07/2018,4:35,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),28,47,84,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043545_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,35,8/07/2018,4:35,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),12,45,151,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043605_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,36,8/07/2018,4:36,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),3,46,0,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043718_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,37,8/07/2018,4:37,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),37,46,88,6,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043907_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),55,47,78,7,2,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043912_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),38,48,83,8,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043917_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),25,46,88,9,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043924_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),36,46,89,8,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043931_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),82,47,68,6,1,6,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043936_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),54,47,64,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043941_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),54,47,81,7,2,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043946_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),50,47,78,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043951_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),91,49,45,6,1,5,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_043956_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,39,8/07/2018,4:39,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),39,47,71,7,4,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044029_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,40,8/07/2018,4:40,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),27,50,73,8,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044040_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,40,8/07/2018,4:40,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),34,49,77,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044156_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,41,8/07/2018,4:41,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),37,47,78,8,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044225_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,42,8/07/2018,4:42,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),41,48,82,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044230_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,42,8/07/2018,4:42,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),3,48,0,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044236_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,42,8/07/2018,4:42,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),47,46,82,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044241_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,42,8/07/2018,4:42,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),56,46,78,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044246_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,42,8/07/2018,4:42,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),26,46,82,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044252_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,9,2018,7,8,4,42,8/07/2018,4:42,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),2,45,0,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044257_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,42,8/07/2018,4:42,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),23,47,86,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044304_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,43,8/07/2018,4:43,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),14,46,82,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044309_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,43,8/07/2018,4:43,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),34,47,83,6,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044318_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,43,8/07/2018,4:43,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),16,47,0,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044327_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,9,2018,7,8,4,43,8/07/2018,4:43,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),2,46,0,6,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044338_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,43,8/07/2018,4:43,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),57,47,77,8,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044343_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,43,8/07/2018,4:43,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),12,46,89,8,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044408_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,44,8/07/2018,4:44,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),2,47,0,5,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044534_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,45,8/07/2018,4:45,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),51,47,78,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044624_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,46,8/07/2018,4:46,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),29,47,84,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044629_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,46,8/07/2018,4:46,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),46,47,79,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044634_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,46,8/07/2018,4:46,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),4,46,92,6,2,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044638_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,46,8/07/2018,4:46,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),14,45,91,8,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044643_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,46,8/07/2018,4:46,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),16,46,180,6,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044652_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,46,8/07/2018,4:46,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),49,47,82,7,0,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044657_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,46,8/07/2018,4:46,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),45,46,81,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044702_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,47,8/07/2018,4:47,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),53,47,78,7,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044713_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,47,8/07/2018,4:47,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),47,47,79,6,1,3,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044718_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,47,8/07/2018,4:47,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),37,47,79,6,1,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044723_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,47,8/07/2018,4:47,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),71,47,68,7,1,1,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044728_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,47,8/07/2018,4:47,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),64,47,76,7,2,0,Barba_Lux
F:/BarbaLux/SM4H/wav analyse/,H-BARBA_20180708_044733_002.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,8,4,47,8/07/2018,4:47,7/07/2018,H-BARBA,SM4-H,Les Trois Ruisseaux_Bouillon,Forêt feuillue,Sentier (non induré - circulation piétonne),50,47,85,7,1,0,Barba_Lux
