Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Machine,Projet,Habitat1,Habitat2
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053705_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,0,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,33,28,124,10,6,9,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053710_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,24,26,213,10,2,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053715_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,28,27,192,9,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053720_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,1,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,10,25,216,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053725_709.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,17,26,229,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053730_709.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,23,26,230,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053735_709.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,0,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,18,26,234,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053740_709.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,5,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,15,24,253,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053745_709.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,24,26,223,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053750_709.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,3,2015,8,3,5,37,3/08/2015,5:37,2/08/2015,SM2-BXL,16,26,132,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053800_944.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,20,26,226,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053805_944.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,21,25,239,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053810_944.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,6,25,0,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053818_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,17,26,217,8,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053823_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,38,28,100,10,4,3,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053828_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,0,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,34,27,128,10,6,7,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053833_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,20,25,239,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053838_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,21,26,216,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053843_809.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,22,26,216,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053848_809.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,30,27,143,10,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053853_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,26,26,208,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053858_809.wav,,ENVsp,ENVsp,Main,ENVsp,9,Vesmur,1,2015,8,3,5,38,3/08/2015,5:38,2/08/2015,SM2-BXL,11,25,245,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053903_809.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Vesmur,5,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,23,26,231,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053908_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,18,26,130,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053913_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,21,26,225,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053918_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,0,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,30,26,127,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053923_809.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,21,26,222,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053932_785.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,20,26,233,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053937_785.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,23,26,221,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053942_785.wav,,ENVsp,ENVsp,Main,ENVsp,9,Vesmur,2,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,46,28,47,10,6,9,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053947_785.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,24,26,214,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053952_785.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Vesmur,3,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,35,28,114,10,6,8,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_053957_785.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Vesmur,4,2015,8,3,5,39,3/08/2015,5:39,2/08/2015,SM2-BXL,24,27,203,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_054002_785.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,3,5,40,3/08/2015,5:40,2/08/2015,SM2-BXL,27,26,169,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_054007_785.wav,,ENVsp,ENVsp,Main,ENVsp,9,Vesmur,1,2015,8,3,5,40,3/08/2015,5:40,2/08/2015,SM2-BXL,51,28,36,10,7,10,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_054012_785.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,1,2015,8,3,5,40,3/08/2015,5:40,2/08/2015,SM2-BXL,21,26,134,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_215305_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,21,53,3/08/2015,21:53,3/08/2015,SM2-BXL,15,48,81,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_215310_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,21,53,3/08/2015,21:53,3/08/2015,SM2-BXL,29,47,82,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_220215_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,2,3/08/2015,22:02,3/08/2015,SM2-BXL,51,48,68,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_220605_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,6,3/08/2015,22:06,3/08/2015,SM2-BXL,53,46,81,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150803_220825_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,8,3/08/2015,22:08,3/08/2015,SM2-BXL,1,47,0,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_221200_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,5,Eptser,0,2015,8,3,22,12,3/08/2015,22:12,3/08/2015,SM2-BXL,15,28,127,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_221205_000.wav,,ENVsp,ENVsp,Main,ENVsp,7,Vesmur,0,2015,8,3,22,12,3/08/2015,22:12,3/08/2015,SM2-BXL,26,29,130,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_221315_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,13,3/08/2015,22:13,3/08/2015,SM2-BXL,46,46,81,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_221320_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,13,3/08/2015,22:13,3/08/2015,SM2-BXL,28,47,79,10,0,1,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_221620_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,16,3/08/2015,22:16,3/08/2015,SM2-BXL,27,46,88,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_221625_000.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2015,8,3,22,16,3/08/2015,22:16,3/08/2015,SM2-BXL,20,44,91,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_222540_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Nyclei,2,2015,8,3,22,25,3/08/2015,22:25,3/08/2015,SM2-BXL,3,25,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_222755_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,27,3/08/2015,22:27,3/08/2015,SM2-BXL,10,47,103,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_222800_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,28,3/08/2015,22:28,3/08/2015,SM2-BXL,6,47,110,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_223705_000.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2015,8,3,22,37,3/08/2015,22:37,3/08/2015,SM2-BXL,11,43,75,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_223710_000.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2015,8,3,22,37,3/08/2015,22:37,3/08/2015,SM2-BXL,44,45,77,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_223715_000.wav,,ChiroSp,ChiroSp,Main,Pip35,5,Pipnat,5,2015,8,3,22,37,3/08/2015,22:37,3/08/2015,SM2-BXL,21,42,104,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_223835_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,38,3/08/2015,22:38,3/08/2015,SM2-BXL,32,45,91,8,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_223840_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,38,3/08/2015,22:38,3/08/2015,SM2-BXL,3,44,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_224300_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,1,Myomyo,1,2015,8,3,22,43,3/08/2015,22:43,3/08/2015,SM2-BXL,10,32,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_224305_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,3,Eptser,0,2015,8,3,22,43,3/08/2015,22:43,3/08/2015,SM2-BXL,31,29,136,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_224310_000.wav,,ENVsp,ENVsp,Main,ENVsp,6,Vesmur,3,2015,8,3,22,43,3/08/2015,22:43,3/08/2015,SM2-BXL,9,27,299,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150803_224440_000.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2015,8,3,22,44,3/08/2015,22:44,3/08/2015,SM2-BXL,1,46,0,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/NOISE/,SM2-BXL_0_20150803_224640_000.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2015,8,3,22,46,3/08/2015,22:46,3/08/2015,SM2-BXL,2,45,0,4,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_224645_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,3,22,46,3/08/2015,22:46,3/08/2015,SM2-BXL,3,44,0,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_224705_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2015,8,3,22,47,3/08/2015,22:47,3/08/2015,SM2-BXL,10,47,261,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150803_224735_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,3,22,47,3/08/2015,22:47,3/08/2015,SM2-BXL,18,47,91,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
